name,terminology,code,term
Operation performed,IPCCC,121422,Pulmonary arterioplasty/ reconstruction: peripheral (at-beyond hilar bifurcation)
Operation performed,IPCCC,121430,Pulmonary artery origin from ascending aorta (hemitruncus) repair
Operation performed,IPCCC,121431,Pulmonary artery ligation
Operation performed,IPCCC,121503,Balloon dilation of right pulmonary artery
Operation performed,IPCCC,121504,Balloon dilation of left pulmonary artery
Operation performed,IPCCC,121505,Application of right pulmonary artery band
Operation performed,IPCCC,121506,Application of left pulmonary artery band
Operation performed,IPCCC,121511,Procedure involving pulmonary artery
Operation performed,IPCCC,121513,Stent placement in right pulmonary artery
Operation performed,IPCCC,121514,Stent placement in left pulmonary artery
Operation performed,IPCCC,121524,Pulmonary artery aneurysm repair
Operation performed,IPCCC,121525,Pulmonary trunk flow restriction using transcatheter implanted device
Operation performed,IPCCC,121548,Pulmonary thromboembolectomy
Operation performed,IPCCC,121549,Transluminal embolectomy from pulmonary tree
Operation performed,IPCCC,121550,Stent placement in pulmonary tree
Operation performed,IPCCC,121553,Balloon dilation of pulmonary tree with cutting balloon
Operation performed,IPCCC,121570,Stent placement between left pulmonary artery and descending aorta (reverse Potts)
Operation performed,IPCCC,121580,Pulmonary thromboembolectomy for acute embolus
Operation performed,IPCCC,121581,Pulmonary thromboembolectomy for chronic (longstanding) embolus
Operation performed,IPCCC,121600,Aortic valvar procedure
Operation performed,IPCCC,121602,Aortic valvotomy: open
Operation performed,IPCCC,121604,Aortic valvotomy: closed
Operation performed,IPCCC,121605,Balloon dilation of aortic valve
Operation performed,IPCCC,121611,Aortic cusp(s) repair (valvoplasty)
Operation performed,IPCCC,121614,'Annuloplasty' of aortic valve
Operation performed,IPCCC,121621,Aortic valvar replacement
Operation performed,IPCCC,121622,Aortic valvar replacement using homograft
Operation performed,IPCCC,121625,Aortic valvar transluminal perforation & dilation
Operation performed,IPCCC,121628,Aortic valvar replacement using heterograft bioprosthesis
Operation performed,IPCCC,121629,Aortic valvar replacement using mechanical prosthesis
Operation performed,IPCCC,121630,Ross procedure: aortic valve or root replacement with pulmonary autograft & pulmonary valvar replacement
Operation performed,IPCCC,121633,Aortic root replacement + coronary artery reimplantation (Bentall)
Operation performed,IPCCC,121635,Ascending aorta replacement & aortic valvar resuspension
Operation performed,IPCCC,121640,Supravalvar aortic stenosis repair
Operation performed,IPCCC,121642,Aorta aneurysm repair
Operation performed,IPCCC,121650,Aortic root replacement (not Ross)
Operation performed,IPCCC,121659,Aortic dissection repair
Operation performed,IPCCC,121661,Aortic valve closure-oversewing
Operation performed,IPCCC,121662,Ross-Konno procedure
Operation performed,IPCCC,121663,Aortic root replacement using homograft
Operation performed,IPCCC,121664,Aortic root replacement using mechanical prosthesis
Operation performed,IPCCC,121665,Ascending aorta replacement
Operation performed,IPCCC,121666,Aortic arch aneurysm repair
Operation performed,IPCCC,121667,Descending aorta aneurysm repair
Operation performed,IPCCC,121668,Abdominal aorta aneurysm repair
Operation performed,IPCCC,121680,Aortic sinus of Valsalva procedure
Operation performed,IPCCC,121681,Aortic sinus of Valsalva distal fistula closure
Operation performed,IPCCC,121685,Aortic sinus of Valsalva aneurysm repair
Operation performed,IPCCC,121690,Aorto-left ventricular tunnel closure
Operation performed,IPCCC,121697,Aortic valve repair converted to aortic valvar replacement
Operation performed,IPCCC,121711,Vascular ring procedure
Operation performed,IPCCC,121731,Aortopexy
Operation performed,IPCCC,121732,Pulmonary arterial sling repair
Operation performed,IPCCC,121777,"Aortic valvar replacement using autologous pericardium constructed valve leaflets (Ozaki),"
Operation performed,IPCCC,121778,"Personalised external aortic root support (PEARS) procedure,"
Operation performed,IPCCC,121790,Aortic root replacement using bioprosthesis
Operation performed,IPCCC,121791,Aortic root replacement: valve sparing technique
Operation performed,IPCCC,121799,Aortic root replacement of implanted pulmonary autograft & pulmonary valve re-replacement
Operation performed,IPCCC,121800,Coarctation-hypoplasia of aorta repair
Operation performed,IPCCC,121801,Aortic coarctation-hypoplasia repair by resection & end to end anastomosis
Operation performed,IPCCC,121802,Aortic coarctation-hypoplasia repair by patch aortoplasty
Operation performed,IPCCC,121803,Aortic coarctation-hypoplasia repair by subclavian flap aortoplasty
Operation performed,IPCCC,121804,Balloon dilation of native aortic coarctation-hypoplasia
Operation performed,IPCCC,121808,Balloon dilation of aortic recoarctation
Operation performed,IPCCC,121810,Aortic coarctation-hypoplasia repair by resection & extended end to end anastomosis
Operation performed,IPCCC,121815,Aortic coarctation-hypoplasia repair by resection & insertion of tube graft
Operation performed,IPCCC,121817,Stent placement at site of aortic coarctation
Operation performed,IPCCC,121822,Stent placement at site of aortic recoarctation
Operation performed,IPCCC,121827,Aortic coarctation transluminal obstruction relief
Operation performed,IPCCC,121830,Aortic arch repair
Operation performed,IPCCC,121848,Stent placement at site of native aortic coarctation-hypoplasia
Operation performed,IPCCC,121870,Thoracic aorta aneurysm transcatheter stent implantation
Operation performed,IPCCC,122020,Hypoplastic left heart syndrome hybrid approach (transcatheter & surgery): stage 1
Operation performed,IPCCC,122021,Hypoplastic left heart syndrome hybrid strategy (transcatheter & surgery)
Operation performed,IPCCC,122022,Hypoplastic left heart syndrome hybrid approach (transcatheter & surgery) 'stage 2': aortopulmonary amalgamation + superior cavopulmonary anastomosis(es) + debanding of pulmonary arteries
Operation performed,IPCCC,122023,Hypoplastic left heart syndrome hybrid approach (transcatheter & surgery) 'stage 2': aortopulmonary amalgamation + superior cavopulmonary anastomosis(es) + debanding of pulmonary arteries + arch repair
Operation performed,IPCCC,122100,Interrupted aortic arch repair
Operation performed,IPCCC,122200,Systemic arterial procedure
Operation performed,IPCCC,122300,Anomalous coronary artery (eg ALCAPA) repair
Operation performed,IPCCC,122307,Coronary fistula procedure
Operation performed,IPCCC,122308,Coronary arterial bypass graft (CABG) procedure
Operation performed,IPCCC,122309,Coronary arterial procedure
Operation performed,IPCCC,122311,Ligation of coronary fistula
Operation performed,IPCCC,122313,Coronary arterial fistula transluminal occlusion
Operation performed,IPCCC,122330,Transluminal intracoronary injection of thrombolytic agent
Operation performed,IPCCC,122331,Transluminal balloon coronary angioplasty (PTCA)
Operation performed,IPCCC,122338,Transluminal coronary stent implantation
Operation performed,IPCCC,122341,Transluminal intracoronary echocardiography (IVUS)
Operation performed,IPCCC,122342,Transluminal chemical occlusion of coronary artery
Operation performed,IPCCC,122380,Anomalous aortic origin of coronary artery repair
Operation performed,IPCCC,122400,Arterial duct-ligament procedure
Operation performed,IPCCC,122404,Arterial duct (PDA) closure with transluminal device
Operation performed,IPCCC,122410,Arterial duct (PDA) closure
Operation performed,IPCCC,122420,Patent arterial duct (PDA) closure: surgical
Operation performed,IPCCC,122421,Arterial duct (PDA) closure with transluminal coil
Operation performed,IPCCC,122422,Arterial duct (PDA) closure with transluminal Amplatzer plug
Operation performed,IPCCC,122500,Systemic-to-pulmonary collateral artery(ies) (MAPCA(s)) unifocalisation procedure
Operation performed,IPCCC,122502,Arteriovenous fistula occlusion
Operation performed,IPCCC,122507,Pulmonary arteriovenous fistula closure
Operation performed,IPCCC,122518,Systemic-to-pulmonary collateral artery(ies) (MAPCA(s)) occlusion
Operation performed,IPCCC,122519,Transluminal procedure to systemic-to-pulmonary collateral artery (MAPCA(s))
Operation performed,IPCCC,122562,Stent placement in systemic-to-pulmonary collateral artery (MAPCA(s))
Operation performed,IPCCC,122565,Transluminal occlusion of systemic-to-pulmonary collateral artery(ies) (MAPCA(s)) with coil-device
Operation performed,IPCCC,122567,Unilateral Systemic-to-pulmonary collateral artery(ies) (MAPCA(s)) unifocalisation procedure
Operation performed,IPCCC,122572,Balloon dilation of systemic-to-pulmonary collateral artery(ies) (MAPCA(s))
Operation performed,IPCCC,122587,Bilateral systemic-to-pulmonary collateral artery(ies) (MAPCA(s)) unifocalisation procedure: complete with all usable collaterals incorporated
Operation performed,IPCCC,122588,Bilateral systemic-to-pulmonary collateral artery(ies) (MAPCA(s)) unifocalisation procedure: incomplete with not all usable collaterals incorporated
Operation performed,IPCCC,122601,Tetralogy of Fallot repair
Operation performed,IPCCC,122613,Tetralogy of Fallot repair with transannular patch
Operation performed,IPCCC,122620,Tetralogy of Fallot repair without transannular patch
Operation performed,IPCCC,122621,Absent pulmonary valve syndrome (Fallot type) repair
Operation performed,IPCCC,122701,Double outlet right ventricle with subaortic or doubly committed ventricular septal defect (VSD) & pulmonary stenosis (Fallot-type) repair
Operation performed,IPCCC,122702,Double outlet right ventricle repair with intraventricular tunnel
Operation performed,IPCCC,122745,REV procedure: intraventricular left ventricle to aorta tunnel with infundibular septum resection & direct right ventricle to pulmonary trunk anastomosis
Operation performed,IPCCC,122746,Congenitally corrected transposition of great arteries repair
Operation performed,IPCCC,122750,Double outlet left ventricle repair
Operation performed,IPCCC,122778,Aortic root translocation to over left ventricle (including Nikaidoh)
Operation performed,IPCCC,122801,Pulmonary atresia & ventricular septal defect (VSD) (including Fallot-type) repair
Operation performed,IPCCC,122811,"Pulmonary atresia, ventricular septal defect (VSD) & systemic-to-pulmonary collateral artery(ies) (MAPCA(s)) repair"
Operation performed,IPCCC,122821,"Pulmonary atresia, ventricular septal defect (VSD) & systemic-to-pulmonary collateral artery(ies) (MAPCA(s)) repair: status post complete unifocalisation with all usable collaterals incorporated"
Operation performed,IPCCC,122822,"Pulmonary atresia, ventricular septal defect (VSD) & systemic-to-pulmonary collateral artery(ies) (MAPCA(s)) repair: status post incomplete unifocalisation with not all usable collaterals incorporated"
Operation performed,IPCCC,122901,Senning procedure (atrial inversion)
Operation performed,IPCCC,122902,Mustard procedure (atrial inversion)
Operation performed,IPCCC,122911,Rastelli procedure: intraventricular left ventricle to aorta tunnel & right ventricle to pulmonary artery conduit
Operation performed,IPCCC,122920,Double outlet right ventricle repair
Operation performed,IPCCC,122921,Arterial switch procedure
Operation performed,IPCCC,122925,Arterial switch & atrial inversion procedures ('double switch')
Operation performed,IPCCC,122926,Atrial inversion and Rastelli procedures
Operation performed,IPCCC,122940,Complex transposition of great arteries repair
Operation performed,IPCCC,122952,Pulmonary venous pathway procedure (post Senning-Mustard)
Operation performed,IPCCC,122979,Atrial inversion procedure (Mustard or Senning) revision
Operation performed,IPCCC,123001,Fontan type procedure
Operation performed,IPCCC,123005,Total cavopulmonary connection (TCPC) using extracardiac inferior caval vein (IVC)-pulmonary artery conduit with fenestration
Operation performed,IPCCC,123006,Total cavopulmonary connection (TCPC) with fenestrated lateral atrial tunnel
Operation performed,IPCCC,123013,Fontan procedure with atrioventricular connection
Operation performed,IPCCC,123020,Fenestration of atrial septum
Operation performed,IPCCC,123021,Right atrial septum-tunnel fenestration closure with transluminal device
Operation performed,IPCCC,123027,Fenestration of Fontan type connection
Operation performed,IPCCC,123028,Fontan-type connection without fenestration
Operation performed,IPCCC,123031,Takedown of Fontan type procedure
Operation performed,IPCCC,123032,Fontan procedure with direct atriopulmonary anastomosis
Operation performed,IPCCC,123034,Conversion of Fontan repair to total cavopulmonary connection
Operation performed,IPCCC,123037,Fontan type procedure revision or conversion
Operation performed,IPCCC,123041,Atrial fenestration closure
Operation performed,IPCCC,123050,Total cavopulmonary connection (TCPC)
Operation performed,IPCCC,123051,Total cavopulmonary conn (TCPC) with lateral atrial tunnel
Operation performed,IPCCC,123054,Total cavopulmonary connection (TCPC) using extracardiac inferior caval vein (IVC)-pulmonary artery conduit
Operation performed,IPCCC,123056,Takedown of total cavopulmonary connection (TCPC)
Operation performed,IPCCC,123060,Completion of total cavopulmonary connection (TCPC) using transcatheter inferior to superior caval vein covered stent
Operation performed,IPCCC,123074,Transluminal interatrial communication creation
Operation performed,IPCCC,123092,"Total cavopulmonary connection (TCPC) using intra-extracardiac conduit: fenestrated,"
Operation performed,IPCCC,123093,"Total cavopulmonary connection (TCPC) using intra-extracardiac conduit: nonfenestrated,"
Operation performed,IPCCC,123103,Modified right Blalock interposition shunt
Operation performed,IPCCC,123104,Modified left Blalock interposition shunt
Operation performed,IPCCC,123105,Waterston (ascending aorta-right pulmonary artery) anastomosis
Operation performed,IPCCC,123106,Central systemic-to-pulmonary arterial interposition shunt
Operation performed,IPCCC,123111,Bidirectional superior cavopulmonary (Glenn) anastomosis
Operation performed,IPCCC,123115,Hemi-Fontan procedure
Operation performed,IPCCC,123119,Balloon dilation of systemic-to-pulmonary arterial shunt
Operation performed,IPCCC,123130,Systemic-to-pulmonary arterial shunt procedure
Operation performed,IPCCC,123131,Closure of systemic-to-pulmonary arterial shunt
Operation performed,IPCCC,123134,Occlusion of systemic-to-pulmonary arterial shunt by transluminal device-embolus
Operation performed,IPCCC,123142,Takedown of Glenn
Operation performed,IPCCC,123144,Bilateral bidirectional superior cavopulmonary (Glenn) anastomoses
Operation performed,IPCCC,123145,Unidirectional superior cavopulmonary (Glenn) anastomosis
Operation performed,IPCCC,123146,Modified Blalock interposition shunt
Operation performed,IPCCC,123172,Superior caval vein to pulmonary artery anastomosis
Operation performed,IPCCC,123200,Postoperative procedure
Operation performed,IPCCC,123203,Exploratory procedure to assess heart
Operation performed,IPCCC,123206,Lung biopsy procedure
Operation performed,IPCCC,123209,Pericardiectomy
Operation performed,IPCCC,123210,Heart tumour resection
Operation performed,IPCCC,123213,Transplantation of heart and lungs
Operation performed,IPCCC,123214,DC cardioversion
Operation performed,IPCCC,123217,Parietal pleurectomy
Operation performed,IPCCC,123218,Postoperative procedure to control bleeding
Operation performed,IPCCC,123220,Removal of cardiac vegetations
Operation performed,IPCCC,123221,Cardiac procedure
Operation performed,IPCCC,123222,Removal of cardiac thrombus
Operation performed,IPCCC,123228,Thoracic duct occlusion
Operation performed,IPCCC,123229,Diaphragm procedure
Operation performed,IPCCC,123240,Pericardiocentesis
Operation performed,IPCCC,123241,Pericardial drainage: open (pericardiotomy)
Operation performed,IPCCC,123243,Pericardiocentesis: percutaneous transcatheter
Operation performed,IPCCC,123246,Pericardial window creation
Operation performed,IPCCC,123253,Pericardial biopsy
Operation performed,IPCCC,123259,Procedure involving pericardium
Operation performed,IPCCC,123270,Plication of hemidiaphragm
Operation performed,IPCCC,123280,Insertion of pleural tube drain
Operation performed,IPCCC,123283,Insertion of mediastinal tube drain
Operation performed,IPCCC,123290,Instigation of renal dialysis
Operation performed,IPCCC,123310,Traumatic injury of heart repair
Operation performed,IPCCC,123351,Peripheral vascular procedure
Operation performed,IPCCC,123352,Non-cardiothoracic-vascular procedure
Operation performed,IPCCC,123353,Non-cardiothoracic-vascular procedure on cardiac patient under cardiac anaesthesia
Operation performed,IPCCC,123360,Operation related to transcatheter procedure
Operation performed,IPCCC,123450,Pacemaker system placement: single chamber
Operation performed,IPCCC,123451,Pacemaker system placement: dual chamber
Operation performed,IPCCC,123452,Pacemaker system placement: biventricular
Operation performed,IPCCC,123460,Pacemaker system placement: temporary
Operation performed,IPCCC,123463,Pacemaker system placement: permanent epicardial
Operation performed,IPCCC,123464,Pacemaker system placement: permanent endocardial
Operation performed,IPCCC,123467,Pacemaker system placement: permanent
Operation performed,IPCCC,123468,Pacemaker procedure
Operation performed,IPCCC,123470,Pacemaker wire procedure
Operation performed,IPCCC,123473,Cardiac resynchronisation therapy (biventricular pacing)
Operation performed,IPCCC,123484,Pacemaker wire revision procedure
Operation performed,IPCCC,123485,Pulse generator box placement
Operation performed,IPCCC,123513,Pulse generator box replacement
Operation performed,IPCCC,123514,Removal of complete implanted cardiac pacemaker system
Operation performed,IPCCC,123540,Arrhythmia surgical procedure
Operation performed,IPCCC,123546,Transluminal cryoablation procedure for arrhythmia
Operation performed,IPCCC,123548,Transluminal radiofrequency ablation procedure for arrhythmia
Operation performed,IPCCC,123553,Maze operation
Operation performed,IPCCC,123557,Transluminal procedure for arrhythmia
Operation performed,IPCCC,123560,Pacing to abolish arrhythmia
Operation performed,IPCCC,123572,Cox-Maze IV procedure
Operation performed,IPCCC,123580,Surgical ablation procedure for atrial arrhythmia
Operation performed,IPCCC,123581,Surgical ablation procedure for ventricular arrhythmia
Operation performed,IPCCC,123582,Transluminal procedure for atrial arrhythmia
Operation performed,IPCCC,123583,Transluminal procedure for ventricular arrhythmia
Operation performed,IPCCC,123584,Transluminal ablation procedure with pulmonary vein exclusion
Operation performed,IPCCC,123600,Conduit construction procedure
Operation performed,IPCCC,123601,Right ventricle to pulmonary arterial tree conduit construction
Operation performed,IPCCC,123602,Left ventricle to pulmonary artery conduit construction
Operation performed,IPCCC,123610,Replacement of cardiac conduit
Operation performed,IPCCC,123614,Balloon dilation of cardiac conduit
Operation performed,IPCCC,123623,Stent placement in cardiac conduit
Operation performed,IPCCC,123635,Ventricle to aorta conduit construction
Operation performed,IPCCC,123636,Transluminal perforation and dilation of cardiac conduit
Operation performed,IPCCC,123637,Transluminal perforation and dilation of systemic-to-pulmonary arterial shunt
Operation performed,IPCCC,123640,Procedure involving constructed cardiac conduit-shunt
Operation performed,IPCCC,123645,Clip applied to cardiac conduit or systemic-to-pulmonary arterial shunt
Operation performed,IPCCC,123646,Replacement of right ventricle to pulmonary artery conduit
Operation performed,IPCCC,123701,Heart transplant
Operation performed,IPCCC,123702,Transplantation of heart: orthotopic allotransplant
Operation performed,IPCCC,123703,Transplantation of heart: heterotopic (piggy back) allotransplant
Operation performed,IPCCC,123704,Prosthetic heart (total artificial heart) implantation
Operation performed,IPCCC,123706,Transplantation of heart: ABO incompatible donor
Operation performed,IPCCC,123713,Single lung transplant
Operation performed,IPCCC,123720,Double lung transplant
Operation performed,IPCCC,123760,Lung(s) transplant
Operation performed,IPCCC,123770,Organ procurement for transplantation
Operation performed,IPCCC,123825,Transluminal left atrial appendage occlusion with device
Operation performed,IPCCC,123840,Transluminal ablation procedure for arrhythmia
Operation performed,IPCCC,123850,Surgical localisation and mapping procedure for arrhythmia
Operation performed,IPCCC,123869,Percutaneous radiofrequency epicardial ablation procedure for arrhythmia
Operation performed,IPCCC,124130,Hybrid strategy (combined surgical & transluminal)
Operation performed,IPCCC,124136,Therapeutic cardiovascular catheter procedure with failed attempt to deploy device-stent-coil
Operation performed,IPCCC,124231,Implantable cardioverter & defibrillator (ICD) implantation
Operation performed,IPCCC,124232,Implantable cardioverter & defibrillator (ICD) implantation: epicardial
Operation performed,IPCCC,124233,Implantable cardioverter & defibrillator (ICD) implantation: endocardial
Operation performed,IPCCC,124234,Implantable cardioverter & defibrillator (ICD) system removal
Operation performed,IPCCC,124235,Implantable cardioverter & defibrillator (ICD) system transluminal removal
Operation performed,IPCCC,124239,Implantable cardioverter & defibrillator (ICD) procedure
Operation performed,IPCCC,124261,Implantable cardioverter & defibrillator (ICD) implantation: single chamber
Operation performed,IPCCC,124264,Implantable cardioverter & defibrillator (ICD) implantation: dual chamber
Operation performed,IPCCC,124265,Implantable cardioverter & defibrillator (ICD) implantation: biventricular
Operation performed,IPCCC,124279,Subcutaneous implantable cardioverter & defibrillator (ICD) implantation
Operation performed,IPCCC,124370,Pacemaker system placement: percutaneous leadless
Operation performed,IPCCC,124475,Removal of implanted pacemaker lead
Operation performed,IPCCC,124500,Cardiovascular catheter procedure
Operation performed,IPCCC,124504,Transluminal retrieval of device or foreign body
Operation performed,IPCCC,124507,Transluminal diagnostic test occlusion
Operation performed,IPCCC,124510,Stent redilation
Operation performed,IPCCC,124511,Stent placement
Operation performed,IPCCC,124512,Balloon dilation
Operation performed,IPCCC,124513,Transluminal device implantation
Operation performed,IPCCC,124514,"Cardiovascular catheterisation occlusion procedure with coil,"
Operation performed,IPCCC,124515,Transluminal implantation of valve
Operation performed,IPCCC,124519,Transluminal prosthetic valve leak closure using device
Operation performed,IPCCC,124521,Balloon dilation of valve
Operation performed,IPCCC,124528,Therapeutic cardiovascular catheter procedure
Operation performed,IPCCC,124530,Transluminal procedure for catheterisation complication
Operation performed,IPCCC,124558,"Transluminal therapeutic perforation to establish interchamber and-or intervessel communication,"
Operation performed,IPCCC,124559,Transluminal procedure using adjunctive therapy
Operation performed,IPCCC,124570,Fetal transluminal catheter procedure
Operation performed,IPCCC,124571,Fetal balloon pulmonary valvotomy
Operation performed,IPCCC,124573,Fetal balloon aortic valvotomy
Operation performed,IPCCC,124575,Fetal pericardiocentesis: transcatheter
Operation performed,IPCCC,124576,Fetal balloon atrial septostomy
Operation performed,IPCCC,124600,Atrioventricular valvar procedure in double inlet ventricle
Operation performed,IPCCC,124801,Common atrioventricular valvar leaflet (valvoplasty) procedure
Operation performed,IPCCC,124802,Atrioventricular septal defect (AVSD): suturing together superior + inferior bridging leaflets to left ventricular side of septum ('cleft')
Operation performed,IPCCC,126400,Bronchoscopy
Operation performed,IPCCC,126408,Bronchoscopic removal of foreign body
Operation performed,IPCCC,126420,Tracheal procedure
Operation performed,IPCCC,126421,Tracheostomy creation
Operation performed,IPCCC,126440,Tracheobronchial reconstruction procedure
Operation performed,IPCCC,126505,Mediastinal exploration
Operation performed,IPCCC,126506,Mediastinal procedure
Operation performed,IPCCC,126513,Pectus carinatum repair
Operation performed,IPCCC,126514,Pectus excavatum repair
Operation performed,IPCCC,126523,Anterior chest wall (pectus) repair
Operation performed,IPCCC,126545,Debridement of chest wall incision
Operation performed,IPCCC,126548,Sternal wire removal from previous sternotomy
Operation performed,IPCCC,126556,Sternotomy wound drainage
Operation performed,IPCCC,126560,Delayed closure of sternum
Operation performed,IPCCC,126572,Open excision of pleural lesion
Operation performed,IPCCC,126582,Pleurodesis
Operation performed,IPCCC,126589,Pleural procedure
Operation performed,IPCCC,126600,Lung procedure
Operation performed,IPCCC,126601,Lung decortication
Operation performed,IPCCC,126602,Lung mass excision
Operation performed,IPCCC,126605,Lung lobectomy
Operation performed,IPCCC,126606,Pneumonectomy
Operation performed,IPCCC,126607,Lung sequestration repair
Operation performed,IPCCC,127008,Venovenous collateral occlusion with device
Operation performed,IPCCC,127044,"Completion of total cavopulmonary connection (TCPC): hepatic veins to pulmonary artery: fenestrated,"
Operation performed,IPCCC,127045,"Completion of total cavopulmonary connection (TCPC): hepatic veins to pulmonary artery: nonfenestrated,"
Operation performed,IPCCC,128000,Thoracic-mediastinal procedure
Operation performed,IPCCC,128074,Endoscopic cervical sympathectomy: right sided
Operation performed,IPCCC,128075,Endoscopic cervical sympathectomy: left sided
Operation performed,IPCCC,128701,Cardiac support procedure
Operation performed,IPCCC,128702,Intra-aortic balloon pump (IABP) insertion: transluminal
Operation performed,IPCCC,128704,Intra-aortic balloon pump (IABP) insertion: open
Operation performed,IPCCC,128710,Intra-aortic balloon pump (IABP) insertion
Operation performed,IPCCC,128711,Intra-aortic balloon pump (IABP) removal
Operation performed,IPCCC,128721,Ventricular assist device implantation
Operation performed,IPCCC,128722,Right ventricular assist device implantation
Operation performed,IPCCC,128723,Left ventricular assist device implantation
Operation performed,IPCCC,128724,Biventricular assist device implantation
Operation performed,IPCCC,128725,Cardiac support using Extracorporeal Membrane Oxygenation (ECMO) circuitry
Operation performed,IPCCC,128726,Mechanical life support procedure as bridge to transplant
Operation performed,IPCCC,128727,Mechanical life support procedure as bridge to recovery
Operation performed,IPCCC,128728,Procedure involving Extracorporeal Membrane Oxygenation (ECMO) circuitry
Operation performed,IPCCC,128731,Cardiomyoplasty procedure
Operation performed,IPCCC,128736,Mechanical life support procedure for primary respiratory failure
Operation performed,IPCCC,128737,Mechanical life support procedure following cardiac procedure
Operation performed,IPCCC,128741,Ventricular assist device removal
Operation performed,IPCCC,128745,Take down (decannulation) of Extracorporeal Membrane Oxygenation (ECMO) circuitry
Operation performed,IPCCC,128753,Mechanical life support procedure as destination therapy
Operation performed,IPCCC,129001,Atrioventricular valvar repair
Operation performed,IPCCC,130014,Insertable electrocardiogram (ECG) loop recorder (e.g. Reveal) implantation
Operation performed,IPCCC,130015,Insertable electrocardiogram (ECG) loop recorder (e.g. Reveal) removal
Operation performed,IPCCC,130103,Transoesophageal echocardiographic examination
Operation performed,IPCCC,130123,Transcatheter intervention with intracardiac echo guidance (ICE)
Operation performed,IPCCC,130124,Transluminal intracardiac echocardiographic examination
Operation performed,IPCCC,130501,Diagnostic cardiovascular catheterisation procedure
Operation performed,IPCCC,130505,Diagnostic cardiovascular catheterisation procedure: angiographic data obtained
Operation performed,IPCCC,130506,Diagnostic cardiovascular catheterisation procedure: haemodynamic data obtained
Operation performed,IPCCC,130507,Diagnostic cardiovascular catheterisation procedure with haemodynamic alteration (challenge)
Operation performed,IPCCC,130508,Diagnostic cardiovascular catheterisation procedure with electrophysiological alteration (challenge)
Operation performed,IPCCC,130512,Electrophysiological study (EPS)
Operation performed,IPCCC,130513,Catheterisation study for pulmonary hypertension evaluation
Operation performed,IPCCC,130517,Electrophysiological study (EPS) with three dimensional mapping
Operation performed,IPCCC,130524,Transcatheter procedure undertaken with ultrasound guidance alone
Operation performed,IPCCC,130536,Diagnostic cardiovascular catheterisation procedure with intention to treat: anatomy unsuitable
Operation performed,IPCCC,155040,Failed attempt to implant coil-device during transcatheter intervention
Post-operative complications,IPCCC,110633,Postprocedural complete atrioventricular block requiring permanent pacemaker system
Post-operative complications,IPCCC,124307,Unplanned reoperation/ reintervention during current admission (excludes bleeding)
Post-operative complications,IPCCC,150009,Requirement for mechanical circulatory support (including ECMO)
Post-operative complications,IPCCC,156741,Surgical site infection requiring surgical intervention
Post-operative complications,IPCCC,158064,Prolonged pleural drainage > 7 days
Post-operative complications,IPCCC,158065,Postprocedural prolonged pleural drainage (over 10 days)
Post-operative complications,IPCCC,158086,Postprocedural requirement for tracheostomy
Post-operative complications,IPCCC,158190,Phrenic nerve injury requiring plication of diaphragm
Post-operative complications,IPCCC,158213,Acute kidney injury requiring dialysis
Post-operative complications,IPCCC,158257,New permanent neurological impairment (global or focal)
Post-operative complications,IPCCC,158375,Postprocedural necrotising enterocolitis - established requiring treatment
Post-operative complications,IPCCC,159003,No postprocedural complications
Post-operative complications,IPCCC,159014,Procedure related complication
